id,host_response_rate,host_is_superhost,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,state,country_code,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month,is_success
28637846,1.0,0,0,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,16,0.49,0.0,0.1,1,0.2,1,7,47,6,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0,0.0,0,0,4.09,1
28671164,0.98,0,0,Midtown,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,1.0,Real Bed,27,1.8,0.0,2.0,1,0.0,30,1125,306,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,1.0,1
28671992,1.0,1,0,Tompkinsville,Staten Island,NY,US,Private room,3,1.0,1.0,2.0,Real Bed,22,0.55,0.0,0.35,1,0.0,1,20,332,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,6.98,1
28640973,0.5,0,0,Williamsburg,Brooklyn,NY,US,Private room,2,1.0,0.0,1.0,Real Bed,2,0.69,0.0,0.15,1,0.0,1,1125,19,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,2.0,1
28642675,0.8,0,0,Upper West Side,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,1.0,Real Bed,26,2.0,0.0,1.5,1,0.25,2,1125,46,2,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0,0,0.02,0,0,1.58,1
28643600,1.0,0,1,Williamsburg,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,36,0.7,0.0,0.25,1,0.0,5,1125,338,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,1.0,1
28676404,1.0,0,0,Morris Park,Bronx,NY,US,Private room,8,1.0,1.0,1.0,Real Bed,26,0.85,1.0,0.1,1,0.5,3,62,90,1,100.0,10.0,8.0,10.0,10.0,10.0,8.0,1,0,0.0,0,0,0.71,1
28680502,1.0,0,0,Flatbush,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,35,0.95,0.0,0.5,1,0.35,1,45,180,5,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,5.0,1
28680995,1.0,0,0,Flatlands,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,13,0.4,0.0,0.0,1,0.5,1,32,340,10,93.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.0,0,0,6.98,1
28655675,1.0,0,0,Williamsburg,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,22,0.95,0.0,0.15,1,0.0,2,30,195,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,4.74,1
28655676,1.0,0,1,Williamsburg,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,8,1.05,0.0,0.25,1,0.3,1,1125,0,2,70.0,8.0,6.0,9.0,9.0,8.0,7.0,1,0,0.01,1,0,1.43,1
28684358,1.0,0,0,Morris Heights,Bronx,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,26,0.45,1.0,0.38,3,0.28,10,10,121,4,80.0,8.0,9.0,9.0,9.0,8.0,8.0,1,0,0.0,0,0,3.43,1
28659172,1.0,0,1,Jackson Heights,Queens,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,17,1.1,0.0,0.25,1,0.0,2,10,79,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,2.0,1
28661064,1.0,0,0,Upper West Side,Manhattan,NY,US,Entire home/apt,3,1.0,1.0,2.0,Real Bed,14,1.5,2.5,0.12,2,0.1,2,1125,7,2,80.0,9.0,10.0,8.0,10.0,10.0,8.0,1,0,0.0,0,0,1.43,1
28685527,1.0,0,0,Upper West Side,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,29,3.2,0.0,1.0,2,0.3,3,1125,201,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,5.45,1
28696394,1.0,0,1,Flushing,Queens,NY,US,Entire home/apt,3,1.0,1.0,2.0,Real Bed,19,0.88,1.0,0.0,1,0.0,1,1125,19,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,6.28,1
28696594,1.0,0,0,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,7,1.0,3.0,5.0,Real Bed,20,2.49,0.0,1.0,1,0.0,3,1125,324,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,2.67,1
28687023,0.9,0,0,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,3.0,Real Bed,43,2.89,5.0,1.2,4,0.25,2,29,162,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,1.0,1
28697765,1.0,0,0,Murray Hill,Manhattan,NY,US,Entire home/apt,5,1.0,2.0,2.0,Real Bed,17,1.59,0.0,0.8,1,0.0,3,1125,307,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,2.86,1
28698113,0.9,0,0,Upper East Side,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,13,1.5,1.0,0.5,1,0.2,2,30,102,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,3.0,1
28698211,1.0,0,0,Chelsea,Manhattan,NY,US,Entire home/apt,6,1.0,2.0,4.0,Real Bed,27,2.67,5.0,1.28,1,0.3,3,1125,212,5,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0.02,0,0,4.29,1
28687609,0.9,0,1,Two Bridges,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,11,1.35,0.0,0.3,2,0.5,1,14,4,2,80.0,10.0,8.0,10.0,10.0,8.0,10.0,0,0,0.02,0,0,1.3,1
28688602,1.0,0,0,Upper East Side,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,27,0.67,0.0,0.3,1,0.15,1,1125,229,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,0.68,1
28710093,0.9,0,0,Cambria Heights,Queens,NY,US,Private room,3,1.0,1.0,2.0,Real Bed,17,0.61,0.0,0.35,2,0.25,1,72,360,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,4.0,1
28711966,1.0,0,0,Springfield Gardens,Queens,NY,US,Entire home/apt,7,2.0,3.0,3.0,Real Bed,22,1.1,0.0,0.0,3,0.3,1,3,70,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,5.83,1
28689514,0.8,0,0,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,5,1.0,3.0,2.0,Real Bed,12,1.1,0.0,0.35,5,0.2,2,1125,73,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,1.82,1
28713658,1.0,0,1,Flatbush,Brooklyn,NY,US,Entire home/apt,9,2.5,5.0,5.0,Real Bed,33,5.0,1.5,1.5,1,0.0,2,30,346,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,3.0,1
28690364,1.0,1,0,Flushing,Queens,NY,US,Private room,3,1.0,1.0,2.0,Real Bed,26,0.53,1.25,0.25,1,0.25,2,50,358,4,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,4.0,1
28715190,1.0,0,1,East Village,Manhattan,NY,US,Entire home/apt,3,1.0,1.0,2.0,Real Bed,18,1.9,0.0,1.5,2,0.25,1,1125,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,3.0,1
28715332,1.0,0,0,Tribeca,Manhattan,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,31,4.99,4.99,1.0,1,1.0,3,31,362,3,100.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.0,0,0,3.0,1
28715589,1.0,0,1,Chelsea,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,22,1.5,0.0,0.75,1,0.0,1,7,8,6,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0.0,0,0,5.29,1
28690870,1.0,0,0,Rockaway Beach,Queens,NY,US,Entire home/apt,9,1.0,1.0,5.0,Real Bed,14,1.29,0.0,0.6,1,0.15,1,1125,143,1,40.0,6.0,4.0,10.0,6.0,2.0,6.0,1,0,0.0,0,0,0.79,1
28716304,0.95,0,1,Midtown,Manhattan,NY,US,Entire home/apt,3,1.0,0.0,0.0,Real Bed,21,1.45,2.0,1.0,3,0.0,1,1125,228,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,2.0,1
28692626,1.0,0,1,Hollis,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,17,0.55,0.0,0.15,2,0.25,2,1125,178,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.01,0,0,4.41,1
28692911,0.97,0,0,Flatlands,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,26,0.85,0.0,0.0,1,0.0,1,10,169,7,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0.01,0,0,6.56,1
28717231,1.0,0,1,Crown Heights,Brooklyn,NY,US,Private room,2,1.5,1.0,1.0,Real Bed,26,1.0,5.0,0.25,2,0.3,3,30,79,2,90.0,10.0,9.0,10.0,10.0,9.0,8.0,0,0,0.01,0,0,2.0,1
28693388,1.0,1,0,Gramercy,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,36,1.22,0.0,0.5,1,0.0,1,365,212,9,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,8.44,1
28693418,1.0,0,1,Upper West Side,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,12,1.5,0.0,0.2,1,0.0,4,1125,18,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,0.83,1
28693703,0.95,0,0,Howard Beach,Queens,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,17,0.7,0.0,0.1,1,0.2,1,30,89,3,87.0,10.0,10.0,9.0,9.0,9.0,10.0,1,0,0.01,0,0,2.5,1
28694075,1.0,0,0,Greenpoint,Brooklyn,NY,US,Entire home/apt,5,1.0,2.0,2.0,Real Bed,32,2.25,0.0,0.5,4,0.3,1,1125,108,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,2.09,1
28718423,1.0,0,0,Williamsburg,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,8,1.21,2.0,1.0,2,0.3,2,5,8,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0,0.02,0,0,1.0,1
28718446,0.67,0,1,East Village,Manhattan,NY,US,Private room,1,1.5,1.0,1.0,Real Bed,16,1.6,0.0,0.5,1,0.0,1,1125,179,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.0,0,0,2.0,1
28718451,1.0,0,0,Long Island City,Queens,NY,US,Private room,3,2.0,1.0,1.0,Real Bed,26,0.69,0.0,0.25,1,0.1,1,1125,332,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,4.0,1
28719635,1.0,0,0,East Flatbush,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,27,0.85,5.0,0.4,1,0.5,1,29,332,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,2.0,1
28734328,1.0,0,0,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,13,1.2,0.0,0.5,2,0.0,2,1125,35,1,100.0,10.0,10.0,8.0,8.0,8.0,10.0,0,0,0.02,0,0,1.0,1
28722807,1.0,0,0,Sunset Park,Brooklyn,NY,US,Entire home/apt,5,1.0,3.0,4.0,Real Bed,19,1.6,1.0,0.7,4,0.15,2,90,48,9,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,7.3,1
28723300,1.0,1,0,Belmont,Bronx,NY,US,Entire home/apt,13,1.0,3.0,6.0,Real Bed,42,3.25,1.5,0.95,4,0.25,2,365,364,3,100.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,2.09,1
28736269,0.93,0,0,Williamsburg,Brooklyn,NY,US,Private room,2,1.0,3.0,1.0,Real Bed,15,0.85,0.0,0.25,1,0.2,2,365,350,3,80.0,10.0,10.0,9.0,10.0,9.0,9.0,0,0,0.02,0,0,2.65,1
28736592,0.97,0,0,Upper West Side,Manhattan,NY,US,Private room,1,2.0,1.0,1.0,Real Bed,12,0.61,0.0,1.0,1,0.0,30,1125,365,1,20.0,4.0,2.0,8.0,6.0,10.0,2.0,0,0,0.02,0,0,1.0,0
28736904,1.0,0,1,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,5,1.0,2.0,3.0,Real Bed,26,3.25,1.0,1.0,1,0.0,3,28,221,5,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0.02,0,0,5.0,1
28731788,1.0,0,0,Greenpoint,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,24,1.25,1.0,0.2,1,0.25,2,60,43,6,97.0,10.0,10.0,10.0,9.0,9.0,9.0,0,0,0.02,0,1,4.62,1
28732842,1.0,0,0,Longwood,Bronx,NY,US,Private room,4,1.0,1.0,1.0,Real Bed,16,0.4,0.0,0.0,1,0.2,1,7,365,2,100.0,10.0,9.0,9.0,9.0,9.0,9.0,0,0,0.0,0,0,2.0,1
28732939,1.0,0,0,Flushing,Queens,NY,US,Private room,3,2.5,1.0,3.0,Real Bed,18,0.85,50.0,0.1,3,0.1,1,15,36,10,88.0,9.0,10.0,9.0,9.0,9.0,9.0,1,0,0.01,0,0,7.89,1
28739090,1.0,0,0,Sheepshead Bay,Brooklyn,NY,US,Shared room,1,2.0,1.0,6.0,Real Bed,35,0.5,1.0,0.5,1,0.25,7,120,306,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,1.0,1
28740981,1.0,0,1,Harlem,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,31,0.99,0.0,0.55,2,0.25,2,1125,6,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0.01,1,0,2.0,1
28778379,0.86,0,1,Williamsburg,Brooklyn,NY,US,Entire home/apt,6,2.0,2.0,3.0,Real Bed,19,2.95,5.4,0.5,4,0.25,3,1125,265,1,80.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,1.0,1
28778723,1.0,0,0,Chinatown,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,14,1.5,1.0,0.5,1,0.0,2,30,75,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,5.53,1
28779900,1.0,0,0,East Flatbush,Brooklyn,NY,US,Private room,1,2.0,1.0,1.0,Real Bed,14,0.46,1.0,0.15,1,0.15,3,1125,321,4,80.0,10.0,9.0,9.0,10.0,9.0,8.0,1,0,0.01,0,0,3.08,1
28744512,1.0,0,0,Roosevelt Island,Manhattan,NY,US,Private room,2,1.0,1.0,0.0,Real Bed,24,0.9,0.0,0.0,1,0.0,3,1125,14,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,2.0,1
28781290,1.0,0,0,Richmond Hill,Queens,NY,US,Entire home/apt,3,1.0,1.0,2.0,Real Bed,24,1.1,0.0,0.0,1,0.0,1,25,174,2,80.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,2.0,1
28782341,1.0,0,0,Williamsburg,Brooklyn,NY,US,Private room,2,1.5,1.0,1.0,Real Bed,16,1.2,0.0,0.4,1,0.2,3,14,55,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0.0,0,0,4.0,1
28751496,1.0,0,1,Astoria,Queens,NY,US,Entire home/apt,4,1.0,2.0,3.0,Real Bed,10,1.35,1.5,0.5,1,0.0,6,1125,22,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,1.0,1
28751660,1.0,0,1,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,14,2.2,3.0,0.7,1,0.0,4,5,6,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,1.0,1
28785143,0.91,0,0,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,6,2.5,1.0,1.0,Real Bed,10,0.65,0.0,0.25,2,0.1,2,1125,355,2,70.0,8.0,8.0,10.0,9.0,9.0,9.0,1,0,0.02,0,0,2.0,1
28751873,0.8,0,0,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,1.0,Real Bed,22,1.39,3.5,1.25,1,1.0,30,1125,120,1,20.0,2.0,6.0,2.0,2.0,2.0,2.0,0,0,0.02,0,0,1.0,0
28785322,1.0,1,0,Financial District,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,18,1.8,2.5,0.9,1,0.0,14,1125,286,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,1.0,1
28785361,0.96,0,0,Midtown,Manhattan,NY,US,Entire home/apt,6,1.0,2.0,2.0,Real Bed,12,3.7,5.0,1.5,4,0.1,3,1125,315,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,1.71,1
28786315,1.0,0,0,East Flatbush,Brooklyn,NY,US,Private room,1,2.0,1.0,1.0,Real Bed,14,0.6,1.0,0.15,1,0.15,3,1125,332,2,100.0,9.0,9.0,10.0,10.0,9.0,10.0,1,0,0.01,0,0,1.76,1
28752576,1.0,0,1,Bushwick,Brooklyn,NY,US,Private room,1,2.0,1.0,1.0,Real Bed,14,0.5,0.0,0.0,1,0.4,1,35,24,4,95.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,3.08,1
28789576,0.83,0,0,Washington Heights,Manhattan,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,9,0.45,0.0,0.05,1,0.0,1,1125,180,1,60.0,10.0,6.0,8.0,10.0,10.0,6.0,0,0,0.02,0,0,0.83,1
28790940,1.0,0,0,East Village,Manhattan,NY,US,Private room,3,2.0,1.0,3.0,Real Bed,23,0.99,1.0,0.5,2,0.4,1,1125,77,3,93.0,10.0,8.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,2.5,1
28792189,1.0,0,0,East Harlem,Manhattan,NY,US,Entire home/apt,3,1.0,0.0,2.0,Real Bed,26,1.22,2.0,0.29,1,0.0,3,1125,79,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,4.0,1
28794872,1.0,0,0,Sunset Park,Brooklyn,NY,US,Entire home/apt,4,1.0,2.0,3.0,Real Bed,18,1.5,0.0,0.6,4,0.15,4,60,157,4,90.0,10.0,10.0,10.0,9.0,8.0,9.0,0,0,0.01,0,0,4.0,1
28756175,1.0,0,1,East Flatbush,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,13,0.43,3.0,0.35,1,0.15,6,10,64,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,1.0,1
28801345,0.88,0,1,West Village,Manhattan,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,16,1.74,0.0,0.6,1,0.0,1,1125,148,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,1.0,1
28757780,1.0,0,0,Washington Heights,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,19,0.6,0.0,0.1,1,0.0,2,30,53,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.0,0,0,3.0,1
28805245,1.0,0,0,Civic Center,Manhattan,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,13,0.9,0.0,0.25,1,0.0,1,7,87,4,80.0,9.0,7.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,3.53,1
28759747,1.0,0,0,Chinatown,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,34,1.4,2.5,1.25,2,0.5,1,1125,3,3,87.0,7.0,8.0,9.0,10.0,9.0,7.0,1,0,0.02,0,0,3.0,1
28806910,1.0,0,0,Upper East Side,Manhattan,NY,US,Entire home/apt,4,1.0,2.0,4.0,Real Bed,23,2.25,2.5,0.5,1,0.0,3,7,159,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,5.0,1
28807969,1.0,0,0,East Village,Manhattan,NY,US,Entire home/apt,7,2.0,3.0,3.0,Real Bed,10,3.59,5.0,1.25,4,0.2,2,90,300,4,100.0,10.0,10.0,9.0,10.0,10.0,10.0,1,0,0.02,0,0,4.0,1
28808493,1.0,0,0,Upper West Side,Manhattan,NY,US,Shared room,1,1.0,1.0,1.0,Real Bed,11,0.5,2.5,0.1,1,0.5,1,2,5,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,2.0,1
28760070,1.0,1,1,Sheepshead Bay,Brooklyn,NY,US,Entire home/apt,4,2.0,1.0,3.0,Real Bed,22,0.99,1.0,0.8,1,0.0,30,180,319,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,1,1,1.0,1
28761142,1.0,0,0,Coney Island,Brooklyn,NY,US,Shared room,1,2.0,1.0,3.0,Real Bed,36,0.4,1.0,0.5,1,0.0,7,90,360,1,80.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.02,0,0,1.0,1
28810799,1.0,0,0,Morris Park,Bronx,NY,US,Shared room,2,1.0,1.0,2.0,Real Bed,27,0.4,0.0,0.4,2,0.2,1,5,88,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.0,0,0,2.0,1
28811244,1.0,0,0,Brownsville,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,37,0.5,1.0,0.25,1,0.2,1,7,68,5,64.0,7.0,7.0,9.0,10.0,8.0,8.0,0,0,0.01,0,0,5.0,1
28812823,1.0,0,0,Bushwick,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,31,0.55,0.0,0.25,1,0.1,2,30,152,4,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,3.33,1
28764308,1.0,0,0,SoHo,Manhattan,NY,US,Private room,2,1.0,1.0,2.0,Real Bed,20,0.95,0.0,1.0,1,0.8,5,55,24,2,90.0,8.0,9.0,10.0,10.0,10.0,9.0,0,0,0.01,0,0,2.0,1
28814749,1.0,0,0,Park Slope,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,10,0.7,1.0,0.3,1,0.25,3,7,82,3,80.0,7.0,8.0,9.0,9.0,9.0,8.0,1,0,0.01,0,0,3.0,1
28816682,1.0,0,0,Washington Heights,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,12,0.5,0.0,0.25,1,0.0,1,7,28,5,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,5.0,1
28816767,1.0,0,0,Sheepshead Bay,Brooklyn,NY,US,Private room,1,1.0,1.0,0.0,Real Bed,9,0.37,0.0,1.0,1,1.0,1,24,70,1,100.0,8.0,8.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,1.0,1
28817364,0.88,0,0,Woodside,Queens,NY,US,Entire home/apt,3,1.0,0.0,2.0,Real Bed,20,0.6,0.0,0.2,1,0.0,2,15,137,4,90.0,10.0,10.0,9.0,9.0,9.0,10.0,1,0,0.0,0,0,4.0,1
28817832,1.0,0,0,Gramercy,Manhattan,NY,US,Private room,1,1.0,0.0,1.0,Real Bed,9,0.7,0.0,0.25,1,0.0,1,7,0,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.0,0,0,8.0,1
28817833,1.0,0,0,Flushing,Queens,NY,US,Private room,2,2.5,1.0,2.0,Real Bed,18,0.8,50.0,0.1,2,0.1,1,30,48,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,5.45,1
28772877,1.0,0,1,Chinatown,Manhattan,NY,US,Entire home/apt,6,1.0,2.0,3.0,Real Bed,24,1.47,1.0,0.5,4,0.0,2,1125,65,4,100.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0,0.0,0,0,4.0,1
28831635,1.0,0,0,Upper East Side,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,2.0,Real Bed,12,1.49,0.0,0.35,1,0.0,30,180,91,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,2.0,1
28775072,1.0,1,0,East Harlem,Manhattan,NY,US,Private room,3,1.0,1.0,1.0,Real Bed,15,0.99,0.0,0.75,2,0.09,2,1125,122,3,100.0,9.0,8.0,10.0,10.0,9.0,9.0,1,0,0.02,0,0,3.0,1
28833086,1.0,0,1,Upper East Side,Manhattan,NY,US,Entire home/apt,3,1.0,0.0,1.0,Real Bed,10,2.99,2.5,0.3,1,0.0,5,15,44,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,1.0,1
28834703,1.0,0,0,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,21,1.0,0.0,0.4,2,0.5,2,1125,156,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,6.18,1
28872883,0.79,0,0,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,8,2.0,3.0,4.0,Real Bed,14,4.5,2.0,2.0,6,0.5,3,30,48,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,5.0,1
28872922,1.0,0,0,Upper East Side,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,20,2.25,0.0,0.8,2,0.2,2,30,55,7,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1,0,0.02,0,0,7.0,1
28873241,0.93,0,0,Chelsea,Manhattan,NY,US,Entire home/apt,5,1.0,2.0,2.0,Real Bed,15,2.29,0.0,1.0,1,0.0,1,1125,96,12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,10.29,1
28838300,1.0,0,0,Woodhaven,Queens,NY,US,Private room,3,1.0,1.0,1.0,Real Bed,10,0.99,0.0,0.0,1,0.2,1,365,365,1,100.0,10.0,10.0,10.0,10.0,8.0,8.0,1,0,0.02,0,0,1.0,1
28838673,0.9,0,1,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,5,2.0,2.0,2.0,Real Bed,36,2.75,2.5,0.8,4,0.25,3,29,176,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,6.32,1
28838875,1.0,0,1,Downtown Brooklyn,Brooklyn,NY,US,Entire home/apt,4,1.0,2.0,3.0,Real Bed,17,2.75,3.0,0.75,1,0.0,2,1125,57,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,2.57,1
28840175,1.0,0,0,Chelsea,Manhattan,NY,US,Entire home/apt,5,1.0,2.0,3.0,Real Bed,11,2.88,3.0,0.99,1,0.0,3,1125,124,9,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,9.0,1
