host_is_superhost,host_identity_verified,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_365,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,neighbourhood,room
0,1,1.0,1.0,1.0,4,17,140,0.0,1.0,1,0.0,1,1125,19,0,0,5,0,0,4,2
0,0,1.0,2.0,2.0,4,34,180,0.0,0.9,2,0.3,3,1125,98,1,0,3,0,0,3,2
1,1,1.0,1.0,1.0,4,13,65,1.0,0.3,1,0.0,3,25,58,1,0,5,0,0,2,1
0,0,1.5,3.0,3.0,4,47,222,2.5,0.99,3,0.25,4,1125,104,1,0,3,0,0,3,2
0,1,1.0,1.0,1.0,4,12,189,0.0,0.6,1,0.5,1,5,0,1,0,5,0,0,4,1
0,0,1.0,1.0,1.0,4,23,49,0.0,0.3,1,0.15,1,1125,338,1,0,3,0,0,2,1
0,1,1.0,0.0,1.0,4,16,59,2.0,0.3,2,0.25,3,1125,0,1,0,3,0,0,4,2
0,0,1.0,3.0,3.0,4,26,299,2.0,1.0,1,0.0,1,1125,19,0,0,3,0,0,4,2
0,0,2.0,2.0,4.0,4,77,375,2.5,0.85,1,0.0,1,1125,320,1,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,16,100,0.0,0.2,1,0.2,1,7,43,1,0,4,0,0,4,1
0,1,1.0,1.0,1.0,4,11,50,2.5,0.6,1,0.15,1,1125,74,0,0,3,0,0,3,1
0,1,1.0,1.0,2.0,4,35,150,2.5,0.75,2,0.25,2,1125,63,1,0,4,0,0,3,2
0,0,1.0,3.0,3.0,4,16,159,2.0,1.0,6,0.4,4,29,337,1,0,3,0,0,3,1
0,1,1.0,1.0,1.0,4,17,55,0.0,0.75,1,0.0,1,1125,209,1,0,4,0,0,3,1
0,0,1.0,1.0,1.0,4,20,275,3.5,0.75,2,0.75,1,1125,0,0,0,5,0,0,4,2
0,0,1.0,1.0,1.0,4,28,35,1.0,0.1,1,0.0,2,7,0,0,0,3,0,0,3,1
0,0,1.0,2.0,2.0,4,16,249,0.0,1.0,1,0.0,1,1125,23,1,0,4,0,0,4,2
1,0,1.0,2.0,5.0,4,48,110,0.0,0.6,3,0.1,2,365,122,1,0,4,0,0,1,2
1,0,2.0,4.0,5.0,4,22,349,0.0,1.0,1,0.0,1,1125,318,0,0,3,0,0,4,2
0,0,1.0,1.0,3.0,4,31,243,0.0,0.63,3,0.43,1,1125,215,1,0,3,0,0,4,2
0,0,4.0,1.0,1.0,4,12,70,0.0,0.25,2,0.1,2,1125,14,1,0,3,0,0,3,1
0,0,1.0,1.0,1.0,4,8,120,2.0,0.4,1,0.45,2,5,25,0,0,5,0,0,3,2
1,0,1.0,1.0,1.0,4,25,90,0.0,0.35,2,0.3,1,1125,92,1,0,3,0,0,4,1
0,0,1.0,1.0,2.0,4,21,50,0.0,0.25,1,0.2,3,1125,33,1,0,5,0,0,3,1
0,1,1.0,0.0,1.0,4,11,195,5.0,0.85,1,0.0,1,3,72,0,0,3,0,0,4,2
0,0,1.0,1.0,2.0,4,18,47,1.0,0.6,2,0.15,1,1125,163,1,0,3,0,0,1,1
1,0,1.0,1.0,2.0,4,36,200,0.0,0.3,2,0.5,1,1125,137,1,0,3,0,0,4,1
1,1,1.0,3.0,4.0,4,18,400,2.0,2.0,8,0.5,3,1125,161,1,0,3,0,0,4,2
1,0,1.0,1.0,1.0,4,33,99,0.0,0.25,1,0.39,1,1125,158,1,0,3,0,0,4,1
1,0,1.0,0.0,1.0,4,30,82,10.0,0.0,1,0.6,1,10,14,0,0,5,0,0,2,2
0,1,1.0,1.0,1.0,4,11,130,0.0,0.5,1,0.0,7,1125,276,0,0,5,0,0,3,2
0,0,1.0,3.0,3.0,4,35,190,0.0,1.0,2,0.2,3,1125,227,1,0,3,0,0,4,2
0,0,1.0,1.0,0.0,4,36,275,0.0,0.0,2,0.1,2,1125,181,1,0,3,0,0,4,2
0,1,1.0,1.0,2.0,4,25,56,0.0,0.8,1,0.15,1,1125,138,1,0,3,0,0,4,1
1,0,1.0,1.0,2.0,4,38,80,2.0,0.8,2,0.25,1,29,267,0,0,3,0,0,4,1
0,1,1.0,1.0,1.0,4,20,150,0.0,0.5,2,0.5,2,1125,6,0,0,3,0,0,3,2
1,0,1.0,1.0,1.0,4,36,99,0.0,0.25,1,0.39,1,1125,219,1,0,3,0,0,4,1
1,0,1.0,1.0,1.0,4,34,54,1.0,0.35,2,0.25,2,1125,276,0,0,3,0,0,3,1
1,0,1.0,1.0,1.0,4,32,40,1.0,0.35,2,0.25,2,1125,276,0,0,3,0,0,3,1
0,0,1.0,1.0,2.0,4,17,85,2.0,1.0,1,0.1,2,1125,361,1,0,3,0,0,3,2
1,1,1.0,1.0,1.0,4,22,75,0.0,0.2,1,0.05,1,5,0,0,0,4,0,0,3,1
0,1,1.0,1.0,1.0,4,23,53,1.0,0.5,1,0.2,2,1125,0,1,0,4,0,0,3,1
0,1,1.0,2.0,4.0,4,14,192,20.0,0.6,2,0.2,1,1125,0,0,0,4,0,0,3,2
0,0,1.0,1.0,1.0,4,21,55,0.0,0.4,2,0.2,1,1125,89,1,0,3,0,0,4,1
1,1,1.0,1.0,1.0,4,43,75,2.0,1.0,1,0.25,4,90,167,1,0,4,0,0,3,1
1,1,1.0,0.0,2.0,4,40,329,7.5,0.8,2,0.5,4,1125,330,0,0,4,0,0,4,2
0,0,1.0,1.0,1.0,4,13,54,1.0,0.2,1,0.2,1,1125,365,0,0,5,0,0,3,1
0,0,1.0,0.0,1.0,4,29,224,5.0,0.59,1,0.0,3,1125,74,1,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,24,80,1.0,0.15,1,0.15,3,1125,0,1,0,4,0,0,3,2
0,0,1.0,1.0,2.0,4,19,125,0.0,0.8,2,0.2,5,1125,155,0,0,3,0,0,3,2
0,0,1.0,1.0,2.0,4,17,135,5.0,0.65,1,0.25,2,1125,143,1,0,3,0,0,3,2
1,0,1.0,1.0,1.0,4,13,38,1.0,0.2,1,0.0,1,3,13,1,0,5,0,0,3,1
1,0,1.0,2.0,2.0,4,36,275,2.0,0.75,1,0.0,2,180,279,1,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,32,128,2.5,0.5,2,1.5,1,1125,2,0,0,4,0,0,4,2
1,0,1.0,1.0,1.0,4,31,100,5.0,0.5,1,0.5,4,1125,71,1,0,3,0,0,4,1
0,0,1.0,1.0,1.0,4,26,100,0.0,0.6,1,0.6,2,1125,88,1,0,4,0,0,3,2
0,0,1.0,1.0,1.0,4,26,86,3.0,0.6,1,0.19,4,30,39,1,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,16,175,2.5,1.0,1,0.0,3,1125,0,0,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,11,160,1.0,0.6,1,0.0,7,1125,83,0,0,3,0,0,3,2
0,0,1.0,1.0,3.0,4,13,250,1.0,1.0,1,0.0,7,60,137,1,0,5,0,0,4,2
0,0,1.0,1.0,1.0,4,27,59,1.0,0.15,1,0.0,1,1125,301,1,0,5,0,0,2,1
0,0,1.0,1.0,1.0,4,12,225,2.0,1.0,1,0.0,2,1125,139,0,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,9,45,0.0,0.5,2,0.0,30,1125,0,1,0,3,0,0,2,1
0,1,1.0,1.0,1.0,4,33,47,0.0,0.2,1,0.12,2,5,22,0,0,3,0,0,3,0
0,0,1.0,1.0,1.0,4,11,149,0.0,0.45,1,0.0,2,9,0,0,0,3,0,0,3,2
0,0,1.0,1.0,1.0,4,19,100,0.0,0.5,1,0.15,1,20,0,1,0,3,0,0,4,2
0,0,3.0,1.0,2.0,4,7,68,0.0,0.25,2,0.1,2,1125,346,1,0,3,0,0,3,1
1,0,1.0,1.0,2.0,4,18,45,0.0,0.0,1,0.3,2,1125,46,1,0,5,0,0,2,1
0,0,1.0,0.0,3.0,4,22,120,0.0,0.5,1,0.2,2,1125,259,0,0,3,0,0,3,2
0,0,1.0,1.0,1.0,4,12,65,1.0,0.1,1,0.1,2,1125,321,1,0,3,0,0,3,1
0,0,1.0,1.0,1.0,4,5,75,3.0,0.25,1,0.2,1,4,365,1,0,4,0,0,2,1
0,0,1.5,1.0,1.0,4,13,50,0.0,0.0,1,0.2,6,1125,28,0,0,5,0,0,4,1
0,0,1.0,1.0,1.0,4,5,198,5.0,1.25,1,0.0,3,1125,81,1,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,9,220,0.0,0.3,1,0.0,1,1125,0,1,0,5,0,0,4,1
0,0,1.0,2.0,3.0,4,18,110,15.0,1.0,4,0.5,4,28,304,1,0,3,0,0,1,2
0,0,1.0,1.0,1.0,4,24,390,4.0,1.0,1,0.5,30,1125,357,1,0,5,0,0,4,2
1,0,1.0,1.0,1.0,4,33,65,1.0,0.35,2,0.25,2,1125,276,0,0,3,0,0,3,1
0,1,1.0,0.0,1.0,4,14,150,0.0,0.5,1,0.0,2,7,10,1,0,5,0,0,3,2
0,0,1.0,1.0,2.0,4,14,99,0.0,0.6,1,0.15,1,1125,358,1,0,3,0,0,2,2
0,0,1.0,1.0,2.0,4,10,200,0.0,0.95,2,0.4,2,1125,293,0,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,24,120,10.0,0.8,1,0.0,3,1125,168,1,0,3,0,0,2,2
0,0,1.0,1.0,1.0,4,26,195,0.0,0.85,1,0.0,1,1125,0,1,0,5,0,0,4,2
0,1,1.0,2.0,2.0,4,33,189,0.0,0.6,1,0.0,2,1125,38,0,0,4,0,0,3,2
0,0,1.0,2.0,2.0,4,29,150,0.0,0.75,3,0.25,5,31,130,0,0,5,0,0,3,2
0,0,1.0,1.0,1.0,4,24,56,1.0,0.35,1,0.2,1,14,164,1,0,3,0,0,4,1
0,0,2.0,3.0,4.0,4,20,450,0.0,1.25,1,0.0,1,1125,255,0,0,3,0,0,4,2
0,0,2.0,1.0,4.0,4,35,30,1.0,0.5,1,0.25,10,120,63,1,0,5,0,0,3,0
0,0,1.0,1.0,1.0,4,17,150,0.0,1.5,1,0.0,7,16,0,1,0,5,0,0,3,2
1,0,1.0,1.0,1.0,4,34,55,1.0,0.35,2,0.25,2,1125,276,0,0,3,0,0,3,1
0,0,1.0,0.0,1.0,4,13,150,0.0,1.0,1,0.0,7,1125,42,0,0,3,0,0,4,2
0,1,1.0,0.0,1.0,4,16,150,0.0,0.75,1,0.0,5,12,77,0,0,3,0,0,3,2
0,0,1.0,0.0,1.0,4,12,130,0.0,0.5,1,0.0,4,10,40,1,0,5,0,0,3,2
1,0,1.0,1.0,2.0,4,30,114,0.0,0.25,1,0.0,2,25,251,1,0,4,0,0,0,1
1,0,1.0,1.0,2.0,4,15,75,0.0,0.15,2,0.15,2,14,346,0,0,4,0,0,4,1
0,1,1.0,1.0,1.0,4,15,52,0.0,0.2,1,0.1,2,7,28,0,0,4,0,0,3,1
1,0,1.0,1.0,1.0,4,39,56,0.0,0.1,2,0.2,1,14,0,0,0,5,0,0,3,1
1,0,1.0,1.0,1.0,4,36,117,0.0,0.12,1,0.3,2,15,364,1,0,3,0,0,2,1
1,0,1.0,1.0,1.0,4,15,666,5.0,0.57,3,0.0,4,365,146,1,0,4,0,0,4,2
0,1,1.0,1.0,1.0,4,31,80,2.0,0.55,1,0.5,3,1125,364,0,0,4,0,0,3,1
0,0,1.0,1.0,1.0,4,16,75,0.0,0.25,2,0.0,1,5,35,0,0,5,0,0,3,1
1,0,1.0,1.0,1.0,4,52,75,1.0,0.25,1,0.25,1,90,14,0,0,5,0,0,4,1
0,0,1.0,0.0,1.0,4,13,155,5.0,0.8,1,0.0,5,10,83,0,0,4,0,0,4,2
0,1,1.0,1.0,1.0,4,29,50,0.0,0.0,2,0.1,1,1125,0,1,0,3,0,0,2,1
1,0,1.0,0.0,1.0,4,16,570,5.0,0.57,2,0.0,4,365,90,1,0,4,0,0,4,2
1,0,1.0,2.0,4.0,4,18,175,0.0,0.5,4,0.75,2,999,269,1,0,4,0,0,4,2
0,1,1.0,1.0,1.0,4,39,70,0.0,0.3,6,0.5,1,30,61,1,0,4,0,0,3,1
1,0,1.0,1.0,1.0,4,15,666,5.0,0.57,3,0.0,4,365,148,1,0,4,0,0,4,2
0,0,1.0,0.0,2.0,4,41,85,2.5,1.0,2,0.25,3,28,0,1,0,3,0,0,2,2
0,0,1.0,1.0,1.0,4,5,20,0.0,0.15,1,0.2,1,4,18,1,0,4,0,0,3,1
0,0,1.0,1.0,1.0,4,36,85,1.0,0.3,1,0.1,2,32,48,1,0,4,0,0,4,1
0,0,4.0,1.0,2.0,4,9,70,0.0,0.25,2,0.1,2,1125,337,1,0,3,0,0,3,1
1,0,1.0,1.0,1.0,4,20,53,1.0,0.2,1,0.0,2,1125,292,1,0,3,0,0,2,1
0,0,1.0,1.0,2.0,4,25,89,1.0,0.65,3,0.0,2,14,51,1,0,5,0,0,2,2
0,1,1.0,1.0,2.0,4,17,65,0.0,0.15,1,0.0,1,30,364,0,0,3,0,0,2,1
0,0,1.5,3.0,4.0,4,14,199,3.0,1.55,1,0.0,1,1125,249,1,0,3,0,0,4,2
1,0,1.5,3.0,6.0,4,30,292,0.0,0.75,4,0.2,2,1125,357,1,0,3,0,0,3,2
0,0,1.0,1.0,1.0,4,10,40,1.0,0.5,1,0.0,3,1125,70,1,0,4,0,0,3,1
0,1,1.0,1.0,2.0,4,18,155,0.0,1.0,1,0.25,1,1125,323,1,0,3,0,0,4,2
0,1,1.0,2.0,3.0,4,13,150,3.0,0.0,1,0.0,4,1125,31,0,0,5,0,0,3,2
0,0,3.0,1.0,2.0,4,6,60,0.0,0.25,2,0.1,2,1125,339,1,0,3,0,0,3,1
0,1,1.0,1.0,1.0,4,17,75,0.0,0.15,1,0.0,1,30,364,0,0,3,0,0,2,1
1,0,1.0,1.0,1.0,4,36,59,0.0,0.0,1,0.25,2,7,179,1,0,5,0,0,2,1
0,0,2.0,4.0,4.0,4,47,685,2.0,1.75,9,0.1,3,1125,202,1,0,4,0,0,4,2
0,0,2.0,4.0,2.0,4,34,550,0.0,0.93,4,0.43,1,1125,320,1,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,18,80,0.0,0.3,1,0.3,1,1125,365,0,0,4,0,0,4,1
1,0,1.0,2.0,3.0,4,31,135,0.0,0.35,1,0.0,1,1125,307,1,0,4,0,0,0,2
1,0,1.0,0.0,1.0,4,16,570,5.0,0.57,2,0.0,4,365,137,1,0,4,0,0,4,2
1,0,1.0,0.0,1.0,4,16,570,5.0,0.57,2,0.0,4,365,132,1,0,4,0,0,4,2
0,0,2.0,1.0,1.0,4,12,49,0.0,0.25,1,0.05,2,1125,335,1,0,3,0,0,3,1
0,0,2.0,1.0,1.0,4,16,55,0.0,0.3,1,0.0,7,1125,263,1,0,3,0,0,4,1
0,0,2.0,3.0,6.0,4,18,532,0.0,0.93,5,0.43,1,1125,332,1,0,3,0,0,4,2
0,0,1.0,1.0,2.0,4,12,60,0.0,0.2,2,0.1,2,1125,339,0,0,3,0,0,3,1
0,0,2.0,0.0,1.0,4,15,72,0.0,0.45,1,0.09,1,15,0,0,0,5,0,0,4,1
0,0,1.0,1.0,1.0,4,12,216,2.0,0.8,2,0.3,1,1125,75,0,0,3,0,0,4,2
0,0,2.0,1.0,3.0,4,14,63,0.0,0.25,2,0.1,2,1125,327,1,0,3,0,0,3,1
0,0,2.0,1.0,3.0,4,9,65,0.0,0.25,2,0.1,2,1125,346,1,0,3,0,0,3,1
0,0,1.0,1.0,3.0,4,12,65,0.0,0.2,2,0.1,2,1125,341,0,0,3,0,0,3,1
0,0,1.0,0.0,1.0,4,16,120,1.0,0.5,1,0.1,1,1125,6,1,0,4,0,0,4,2
0,0,2.0,3.0,3.0,4,33,442,0.0,0.93,5,0.34,1,1125,321,1,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,29,150,3.0,0.8,1,0.15,2,18,2,0,0,3,0,0,4,2
1,0,1.0,1.0,1.0,4,21,50,6.0,1.4,1,0.05,30,90,44,0,0,4,0,0,4,1
1,0,1.0,1.0,3.0,4,30,184,0.0,0.63,2,0.33,1,1125,291,1,0,3,0,0,4,2
0,0,1.0,1.0,2.0,4,28,125,5.0,0.7,1,0.2,2,100,49,1,0,3,0,0,4,2
1,0,1.0,2.0,6.0,4,34,132,2.0,0.9,4,0.2,2,45,54,0,0,4,0,0,1,2
0,0,1.0,1.0,1.0,4,17,114,1.0,0.5,2,0.2,2,1125,30,1,0,5,0,0,4,1
0,0,1.0,1.0,1.0,4,21,80,0.0,0.0,1,0.3,3,21,362,1,0,5,0,0,2,1
0,0,1.0,1.0,3.0,4,17,118,0.0,0.38,2,0.18,5,60,12,1,0,3,0,0,4,2
1,0,1.5,1.0,4.0,4,39,360,0.0,1.0,1,0.0,2,1125,249,0,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,11,110,0.0,0.3,1,0.2,3,30,62,0,0,5,0,0,4,1
0,0,2.5,3.0,5.0,4,38,299,5.0,2.5,6,0.2,4,28,319,1,0,3,0,0,3,2
0,0,2.5,5.0,7.0,4,16,799,0.0,1.5,1,0.0,3,1125,143,1,0,3,0,0,4,2
0,0,1.0,0.0,1.0,4,10,180,0.0,1.0,1,0.0,2,1125,71,1,0,4,0,0,4,2
0,1,1.0,1.0,1.0,4,14,81,0.0,0.3,1,1.0,5,32,137,0,0,3,0,0,4,1
0,0,1.0,1.0,1.0,4,13,95,0.0,0.5,1,0.0,1,1125,26,0,0,4,0,0,3,1
0,1,1.0,1.0,1.0,4,12,40,0.0,0.6,1,0.3,1,30,125,1,0,3,0,0,4,1
0,0,1.0,3.0,3.0,4,27,150,5.0,0.4,3,0.2,2,1125,19,0,0,4,0,0,3,2
0,0,1.0,1.0,0.0,4,18,65,1.0,0.5,1,0.25,2,7,43,1,0,4,0,0,3,1
0,0,1.0,2.0,2.0,4,47,195,10.0,0.49,2,0.1,3,6,4,1,0,3,0,0,4,2
0,1,1.0,1.0,2.0,4,18,75,1.0,0.1,2,0.15,1,1125,92,0,0,3,0,0,3,1
0,0,2.0,2.0,3.0,4,22,500,5.0,1.75,1,0.0,2,1125,49,0,0,4,0,0,4,2
0,0,0.5,1.0,1.0,4,19,80,5.0,0.25,16,0.25,4,30,178,0,0,5,0,0,2,1
0,1,1.0,1.0,1.0,4,10,150,5.0,0.75,2,0.25,2,1125,3,1,0,4,0,0,4,2
0,0,1.0,1.0,1.0,4,9,85,0.0,0.15,1,0.0,1,14,13,1,0,5,0,0,4,1
0,0,1.0,1.0,2.0,4,27,73,1.0,0.35,2,0.17,1,1125,349,1,0,4,0,0,2,1
0,0,1.0,1.0,1.0,4,6,30,1.5,0.32,1,0.18,1,1125,166,0,0,4,0,0,2,1
0,0,2.0,1.0,1.0,4,27,79,0.0,0.25,1,0.1,1,1125,347,1,0,3,0,0,2,1
0,0,2.0,1.0,2.0,4,26,39,0.0,0.2,1,0.1,1,1125,337,1,0,3,0,0,2,1
0,0,2.0,1.0,1.0,4,28,49,0.0,0.25,1,0.1,1,1125,340,1,0,3,0,0,2,1
0,0,1.0,1.0,2.0,4,17,350,2.0,0.8,2,0.4,2,1125,232,1,0,3,0,0,4,2
0,0,2.0,1.0,1.0,4,27,49,0.0,0.25,1,0.1,1,1125,249,1,0,3,0,0,2,1
0,0,2.0,1.0,1.0,4,25,69,0.0,0.25,1,0.1,1,1125,247,1,0,3,0,0,2,1
0,0,2.0,1.0,1.0,4,26,59,0.0,0.25,1,0.1,1,1125,322,1,0,3,0,0,2,1
0,0,1.0,0.0,1.0,4,16,185,0.0,0.6,1,0.0,2,14,127,0,0,4,0,0,4,2
0,0,1.0,4.0,5.0,4,17,149,0.0,0.99,2,0.1,1,1120,324,1,0,3,0,0,2,2
0,1,1.5,1.0,1.0,4,21,86,0.0,0.5,2,0.2,1,1125,88,0,0,5,0,0,3,1
0,1,1.0,1.0,2.0,4,38,135,3.5,0.6,2,0.25,3,1125,141,0,0,4,0,0,3,2
0,0,2.0,1.0,1.0,4,9,56,0.0,0.19,1,0.1,2,1125,313,1,0,4,0,0,3,1
0,1,1.0,0.0,2.0,4,22,150,5.0,0.85,1,0.0,5,1125,7,1,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,26,120,3.5,0.98,3,0.75,1,28,148,1,0,3,0,0,4,1
0,1,1.0,1.0,1.0,4,16,60,0.0,0.2,1,0.0,1,7,344,0,0,4,0,0,3,1
0,0,1.0,1.0,1.0,4,6,26,0.0,0.15,1,0.0,1,25,13,1,0,4,0,0,3,1
0,0,1.0,0.0,1.0,4,17,250,0.0,0.75,1,0.0,2,180,89,1,0,3,0,0,4,2
1,1,1.0,1.0,1.0,4,17,149,5.0,1.99,1,0.49,3,1125,365,0,0,3,0,0,4,1
1,0,1.0,1.0,2.0,4,45,579,0.0,1.75,1,0.0,2,1125,129,1,0,3,0,0,4,2
0,0,2.5,3.0,3.0,4,35,231,4.0,1.5,3,0.3,3,1125,221,1,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,22,150,1.3,1.25,1,0.35,1,28,363,1,0,3,0,0,2,2
0,0,1.0,0.0,1.0,4,26,75,0.0,0.25,1,0.0,4,10,144,0,0,4,0,0,1,2
0,0,1.0,0.0,1.0,4,11,200,0.0,1.0,1,0.0,2,1125,93,0,0,5,0,0,4,2
0,1,2.5,3.0,3.0,4,22,190,5.0,2.0,2,0.25,5,1125,165,0,0,4,0,0,3,2
1,1,1.0,1.0,1.0,4,23,98,0.0,0.6,1,0.2,1,14,26,0,0,5,0,0,4,1
0,1,1.0,2.0,2.0,4,12,175,0.0,2.0,1,0.0,30,1125,359,1,0,3,0,0,4,2
0,0,1.0,2.0,2.0,4,18,254,1.0,1.1,4,0.3,1,1125,170,1,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,10,179,3.0,1.0,2,0.25,7,365,282,1,0,3,0,0,4,2
0,0,1.0,2.0,2.0,4,28,110,2.5,0.65,1,0.0,3,1125,13,0,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,14,200,2.0,1.25,2,0.2,1,7,81,1,0,3,0,0,4,2
0,0,1.0,1.0,3.0,4,28,200,3.0,0.75,2,0.5,1,48,319,0,0,5,0,0,2,2
0,1,1.0,0.0,1.0,4,18,250,0.0,0.0,1,0.0,3,1125,104,1,0,3,0,0,3,2
0,0,1.0,2.0,2.0,4,30,180,0.0,0.69,1,0.0,1,1125,141,0,0,3,0,0,3,2
0,1,1.0,1.0,1.0,4,35,75,2.0,0.6,2,0.25,1,1125,160,1,0,4,0,0,3,1
0,0,1.0,1.0,1.0,4,16,31,0.0,0.3,1,0.15,30,300,261,0,0,3,0,0,3,1
0,1,1.0,2.0,3.0,4,22,300,0.0,1.0,1,0.0,3,21,171,1,0,4,0,0,4,2
0,0,1.0,1.0,1.0,4,29,54,0.0,0.25,1,0.07,2,21,0,0,0,4,0,0,2,1
0,1,2.0,1.0,1.0,4,12,38,1.0,0.2,1,0.15,1,1125,155,1,0,3,0,0,3,1
0,1,1.0,1.0,1.0,4,22,100,0.0,0.45,1,0.0,2,7,0,1,0,5,0,0,3,2
0,0,1.0,0.0,1.0,4,11,199,3.0,1.0,1,0.0,7,365,226,1,0,3,0,0,4,2
0,1,1.5,1.0,1.0,4,13,130,0.0,1.0,1,0.2,3,30,64,1,0,3,1,1,3,1
1,0,1.0,1.0,1.0,2,27,65,0.0,0.3,1,0.1,5,1125,353,1,0,4,0,0,3,1
1,0,1.0,1.0,1.0,2,29,45,0.0,0.3,1,0.1,5,1125,311,1,0,4,0,0,3,1
0,0,1.0,1.0,0.0,4,20,26,10.0,0.1,1,0.0,1,2,7,0,0,5,0,0,1,0
0,0,1.0,4.0,3.0,4,18,88,0.0,0.2,1,0.25,3,1125,365,1,0,3,0,0,3,1
1,1,1.0,0.0,1.0,4,28,130,0.0,1.0,1,0.0,3,31,5,1,0,4,0,0,3,2
0,0,1.0,1.0,1.0,4,40,150,10.0,0.25,4,0.5,2,1125,52,0,0,3,0,0,3,2
0,0,1.0,1.0,1.0,4,11,50,1.0,0.1,1,0.0,30,31,0,1,0,5,0,0,3,1
1,1,1.0,1.0,1.0,4,11,59,0.0,0.25,1,0.0,2,25,81,1,0,4,0,0,3,1
0,1,1.0,1.0,1.0,4,16,55,1.0,0.15,1,0.12,1,1125,364,1,0,3,0,0,2,1
0,0,1.5,1.0,2.0,4,26,180,0.0,1.6,1,0.5,4,1125,250,1,0,3,0,0,4,1
0,1,1.0,1.0,1.0,4,16,60,1.0,0.15,1,0.12,1,1125,364,1,0,3,0,0,2,1
0,1,1.0,1.0,1.0,4,16,60,1.0,0.15,1,0.12,1,1125,365,1,0,3,0,0,2,1
0,1,3.0,5.0,7.0,4,15,499,5.0,2.45,1,0.0,1,1124,215,1,0,3,0,0,4,2
0,0,1.0,1.0,2.0,4,20,199,4.0,0.8,1,0.0,3,1125,289,1,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,15,345,5.0,1.75,1,0.0,14,90,203,0,0,3,0,0,4,2
0,1,1.0,3.0,4.0,4,12,105,0.0,0.4,4,0.2,7,14,188,0,0,5,0,0,2,2
0,0,1.0,1.0,1.0,4,13,80,0.0,0.0,1,0.2,3,29,32,0,0,5,0,0,4,1
0,0,1.0,1.0,1.0,4,17,250,0.0,1.0,1,0.0,2,1125,305,0,0,3,0,0,4,2
0,0,3.0,5.0,7.0,4,16,399,5.0,2.45,1,0.0,1,1125,206,1,0,3,0,0,4,2
0,0,1.5,5.0,6.0,4,11,199,5.0,2.15,1,0.0,1,1125,218,1,0,3,0,0,4,2
0,0,1.0,0.0,1.0,4,19,130,0.0,0.2,1,0.0,1,30,353,1,0,5,0,0,3,2
0,1,1.0,1.0,1.0,4,10,100,1.0,0.3,1,0.15,1,1125,0,0,0,3,0,0,4,1
0,0,1.0,1.0,1.0,4,17,90,0.0,0.2,1,0.29,2,30,0,1,0,5,0,0,4,1
0,0,2.0,1.0,1.0,4,36,61,0.0,1.0,1,0.0,30,1125,365,0,0,3,0,0,4,1
0,1,1.0,2.0,2.0,4,12,225,2.0,0.5,1,0.0,1,1125,0,0,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,22,150,0.0,1.2,1,0.0,2,1125,158,1,0,3,0,0,3,2
0,1,1.0,1.0,1.0,4,13,170,10.0,1.0,1,0.0,2,1125,6,1,0,3,0,0,4,2
0,0,1.0,0.0,1.0,4,10,175,1.0,0.0,1,0.0,2,1125,0,0,0,5,0,0,4,2
0,0,1.0,1.0,1.0,4,9,175,0.0,0.8,1,0.0,1,10,31,1,0,5,0,0,3,2
0,0,1.0,1.0,1.0,4,13,200,2.5,0.75,1,0.0,4,21,42,1,0,3,0,0,4,1
0,0,1.0,1.0,2.0,4,26,75,1.0,0.35,2,0.17,1,1125,358,1,0,4,0,0,2,1
0,0,1.0,1.0,1.0,4,13,102,0.0,0.5,2,0.3,1,1125,355,1,0,5,0,0,4,1
0,0,2.0,1.0,2.0,4,9,38,0.0,0.12,1,0.0,3,1125,359,1,0,5,0,0,3,0
0,0,1.0,1.0,1.0,4,12,61,0.0,0.0,1,0.51,2,15,0,0,0,3,0,0,4,0
0,0,1.0,1.0,2.0,4,30,175,0.0,0.75,1,0.0,3,30,95,0,0,4,0,0,3,2
0,0,2.0,1.0,1.0,4,10,37,0.0,0.12,1,0.0,3,1125,365,1,0,5,0,0,3,0
1,0,1.0,1.0,1.0,4,43,57,0.0,0.2,1,0.2,2,30,234,1,0,4,0,0,3,1
1,0,1.0,1.0,1.0,4,9,52,0.0,0.25,1,0.1,2,30,24,1,0,5,0,0,3,1
